price,rooms,area,cadastral_income,build_year,postal_code,build_year_missing,cadastral_income_missing,property_type_Apartment,property_type_House,property_type_Other,has_equipped_kitchen_Fully equipped,has_equipped_kitchen_Not equipped,has_equipped_kitchen_Partially equipped,has_equipped_kitchen_nan,garage_1.0,garage_nan,has_garden_0.0,has_garden_1.0,has_garden_nan,has_swimming_pool_0.0,has_swimming_pool_1.0,has_swimming_pool_nan
302500.0,-0.39181598048100186,-0.02067091881734231,-0.019475014144220176,0.662070448486824,-0.6008499596896215,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
444975.0,0.14576938915644239,-0.010667623341011288,-0.019475014144220176,0.3384855813779186,-0.5997385229839307,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
299000.0,-0.39181598048100186,-0.021028179370068414,-0.019475014144220176,0.7160012596716415,-0.6008499596896215,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
499000.0,-0.39181598048100186,-0.01352570776282015,-0.019475014144220176,0.3384855813779186,-0.6008499596896215,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
299000.0,-0.39181598048100186,-0.021028179370068414,-0.019475014144220176,0.7160012596716415,-0.6008499596896215,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
309000.0,-0.39181598048100186,-0.018170094948259552,-0.019475014144220176,0.7160012596716415,-0.6008499596896215,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
259975.0,-0.929401350118446,-0.03531860147911273,-0.019475014144220176,0.3384855813779186,-0.5997385229839307,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
397500.0,0.14576938915644239,-0.01209666555191572,-0.019475014144220176,0.3384855813779186,-0.5997385229839307,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
276500.0,-0.929401350118446,-0.03210325650457776,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
266500.0,-0.929401350118446,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
252500.0,-0.929401350118446,-0.031031474846399433,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
252500.0,-0.929401350118446,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
264500.0,-0.929401350118446,-0.03210325650457776,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
254500.0,-0.929401350118446,-0.031031474846399433,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
287500.0,-0.929401350118446,-0.0342468198209344,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
256500.0,-0.929401350118446,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
286500.0,-0.929401350118446,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
296500.0,-0.929401350118446,-0.02781612987186446,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
302500.0,-0.929401350118446,-0.02781612987186446,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
309500.0,-0.929401350118446,-0.028887911530042786,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
306500.0,-0.929401350118446,-0.026029827108233924,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
292500.0,-0.929401350118446,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
339500.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
277500.0,-0.929401350118446,-0.03281777761002997,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
342500.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
352500.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
266000.0,-0.929401350118446,-0.029245172082768892,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
322500.0,-0.39181598048100186,-0.02317174268642506,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
385000.0,0.14576938915644239,-0.011382144446463504,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
262000.0,-0.929401350118446,-0.029245172082768892,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
366500.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
352500.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
342500.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
267000.0,-0.929401350118446,-0.03138873539912554,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
375000.0,0.14576938915644239,-0.011382144446463504,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
351500.0,0.14576938915644239,-0.02067091881734231,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
330500.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
332500.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
417500.0,-0.39181598048100186,-0.019241876606437877,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
369500.0,-0.39181598048100186,-0.0203136582646162,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
376500.0,-0.39181598048100186,-0.02067091881734231,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
263000.0,-0.39181598048100186,-0.03138873539912554,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
378000.0,0.14576938915644239,-0.011382144446463504,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
372500.0,-0.39181598048100186,-0.021028179370068414,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
376500.0,-0.39181598048100186,-0.02067091881734231,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
369500.0,-0.39181598048100186,-0.022814482133698955,-0.019475014144220176,0.3384855813779186,-0.6001090018858276,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
389000.0,0.14576938915644239,-0.011382144446463504,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
390000.0,-0.39181598048100186,-0.024243524344603383,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
340000.0,-0.929401350118446,-0.028887911530042786,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
305000.0,-0.929401350118446,-0.03353229871548219,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
395000.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.7160012596716415,-1.3714460756352724,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
395000.0,-0.39181598048100186,-0.023886263791877277,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
545000.0,0.14576938915644239,-0.011382144446463504,-0.019475014144220176,0.3384855813779186,-1.3714460756352724,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
295000.0,-0.929401350118446,-0.031745995951851645,-0.019475014144220176,0.7160012596716415,1.7553958563749648,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
279000.0,-0.929401350118446,-0.02817339042459057,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
360000.0,-0.39181598048100186,-0.02174270047552063,-0.019475014144220176,0.7160012596716415,1.7553958563749648,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
445000.0,-0.39181598048100186,-0.021385439922794524,-0.019475014144220176,0.7160012596716415,-1.3714460756352724,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
295000.0,0.14576938915644239,-0.02174270047552063,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
440000.0,0.14576938915644239,-0.013882968315546258,0.07290873837206935,0.3115201757855099,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
300000.0,-0.39181598048100186,-0.031745995951851645,-0.019475014144220176,0.7160012596716415,1.7553958563749648,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
339000.0,-0.39181598048100186,-0.023886263791877277,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
249000.0,-0.929401350118446,-0.03496134092638662,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
239500.0,-0.929401350118446,-0.03531860147911273,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
365000.0,-0.39181598048100186,-0.0249580454500556,-0.019475014144220176,-0.659234425541206,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
299000.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.5272434205247801,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
375000.0,-0.39181598048100186,-0.019956397711890093,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
455000.0,-0.39181598048100186,-0.018884616053711768,-0.019475014144220176,0.7160012596716415,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
335000.0,-0.39181598048100186,-0.025672566555507814,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
435000.0,-0.39181598048100186,-0.017812834395533446,-0.019475014144220176,0.7160012596716415,-1.3714460756352724,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
445000.0,-0.39181598048100186,-0.0156692710791768,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
325000.0,0.14576938915644239,-0.025672566555507814,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
263000.0,-0.39181598048100186,-0.02817339042459057,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
365000.0,0.14576938915644239,0.002193756557128592,0.003057608420728487,0.14972774223105723,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
259000.0,-0.929401350118446,-0.03674764369001716,0.10566770502418701,0.4733126093399625,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
358000.0,-0.39181598048100186,-0.021385439922794524,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
335000.0,-0.39181598048100186,-0.02317174268642506,0.10566770502418701,0.4733126093399625,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
414000.0,-0.39181598048100186,-0.006737757261024103,-0.013235210972388238,-3.3557749847820837,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
289500.0,-0.39181598048100186,-0.0249580454500556,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295000.0,-0.929401350118446,-0.029959693188221108,-0.019475014144220176,0.7160012596716415,1.7553958563749648,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
445000.0,-0.39181598048100186,-0.014954749973724582,-0.019475014144220176,0.7160012596716415,1.7553958563749648,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
375000.0,-0.929401350118446,-0.0249580454500556,-0.019475014144220176,0.6890358540792327,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
268000.0,-0.39181598048100186,-0.029959693188221108,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
435000.0,-0.929401350118446,-0.004951454497393564,0.045522935562362504,0.0688315254538309,-1.0009671737383248,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
325000.0,0.14576938915644239,-0.014954749973724582,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
245000.0,-0.39181598048100186,-0.026029827108233924,-0.019475014144220176,-0.5513728031715709,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
214749.0,-0.929401350118446,-0.03531860147911273,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
288961.0,-0.39181598048100186,-0.025672566555507814,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
375000.0,-0.39181598048100186,-0.019241876606437877,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
290000.0,-0.929401350118446,-0.02817339042459057,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
288961.0,-0.39181598048100186,-0.025672566555507814,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
290000.0,-0.929401350118446,-0.02781612987186446,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
360000.0,-0.39181598048100186,-0.021028179370068414,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
358000.0,-0.39181598048100186,-0.021385439922794524,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
290000.0,-0.929401350118446,-0.02781612987186446,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299500.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.3384855813779186,-1.0009671737383248,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
380000.0,-0.39181598048100186,-0.019241876606437877,-0.019475014144220176,0.7429666652640503,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
229000.0,-0.39181598048100186,-0.026029827108233924,-0.019475014144220176,-0.8479922646880674,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
299000.0,-0.39181598048100186,-0.023529003239151167,0.06268239428490034,-0.659234425541206,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
175000.0,-0.39181598048100186,-0.02674434821368614,-0.0205149813395255,-0.901923075872885,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
375000.0,-0.39181598048100186,-0.029959693188221108,-0.019475014144220176,0.4733126093399625,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
349500.0,-0.39181598048100186,0.006480883189841885,-0.005088801275829876,-4.002944718999895,-1.0009671737383248,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
549000.0,-0.39181598048100186,-0.0017361095228585939,-0.019475014144220176,0.6890358540792327,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
495000.0,0.14576938915644239,-0.006380496708297995,-0.019475014144220176,0.09579693104623967,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
264000.0,-0.929401350118446,-0.03210325650457776,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
279000.0,-0.929401350118446,-0.03210325650457776,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
312000.0,-0.39181598048100186,-0.027458869319138355,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
334000.0,-0.39181598048100186,-0.02317174268642506,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
325000.0,-0.39181598048100186,-0.02638708766096003,-0.019475014144220176,0.5542088261171888,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
344000.0,-0.39181598048100186,-0.02317174268642506,-0.019475014144220176,0.662070448486824,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
239000.0,-0.929401350118446,-0.03460408037366051,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
270000.0,-0.929401350118446,-0.033175038162756076,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
238452.0,-0.929401350118446,-0.03138873539912554,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
272500.0,-0.39181598048100186,-0.0249580454500556,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
451000.0,0.14576938915644239,-0.008166799471928533,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
279032.0,-0.929401350118446,-0.033889559268208296,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
199902.0,-0.929401350118446,-0.03460408037366051,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
286981.0,-0.39181598048100186,-0.026029827108233924,-0.019475014144220176,0.6351050428944152,-1.0009671737383248,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
