price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,garden_surface,terrace_surface,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,planning_permission_granted,preemption_right,flooding_area_type,surroundings_protected,availability,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,number_floors,toilets,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,property_subtype,postal_code,property_type
427167,4,146,2,2,0,2,1,0,1,2023,0,0,3,-1,1,0,0,5,2,0,0,-1,23,-1,0,2,0,-1,-1,1,0,0,0,0,93,1,54,0,0,2,2,0,0,3,0,1,-1,-1,2,2,-1,0,636,0
371000,3,128,2,4,1,2,2,0,1,2024,0,1,3,-1,1,0,2,3,0,0,0,-1,22,-1,0,2,0,-1,-1,2,0,1,3,0,94,1,58,0,1,2,0,0,0,2,2,2,-1,-1,2,2,-1,0,104,0
530000,4,189,3,2,0,2,2,2,1,2009,0,0,3,-1,2,0,2,3,0,2,1,-1,18,373,0,0,0,52,-1,1,0,1,3,1,94,1,-1,2,1,1,0,0,1,0,0,2,6,11,2,2,-1,19,247,1
249000,8,672,5,0,0,1,1,0,1,-1,2,0,3,-1,4,0,0,2,0,0,0,-1,-1,220,0,0,0,299,74,1,0,0,3,1,93,0,-1,2,2,1,0,0,1,0,0,0,19,9,2,2,1464,19,486,1
249500,3,204,3,4,0,1,2,0,1,1972,0,1,3,-1,2,0,0,3,0,1,1,-1,-1,1557,0,0,0,328,-1,1,0,1,3,1,94,1,-1,2,2,1,0,0,1,0,3,2,13,35,2,2,-1,19,242,1
224500,2,89,4,2,1,1,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,300,0,0,0,205,-1,1,0,1,3,0,11,1,-1,0,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,19,721,1
625000,4,421,3,4,0,2,1,0,1,1930,0,0,3,-1,1,0,0,2,0,1,1,-1,115,21111,0,0,0,481,-1,1,0,0,3,1,94,1,-1,2,1,1,0,0,1,0,3,1,20,27,2,2,-1,19,212,1
395000,4,212,3,3,0,2,2,0,1,-1,0,1,3,-1,1,0,2,1,0,2,1,-1,-1,528,0,0,0,463,-1,1,0,1,3,1,93,1,-1,2,0,1,0,0,1,0,4,1,-1,-1,2,2,-1,19,752,1
265000,4,171,1,0,0,1,2,0,1,-1,1,0,3,-1,1,0,0,6,0,0,0,70,-1,900,0,0,0,333,7,1,0,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,2,2,399,19,485,1
159000,3,92,3,2,0,2,1,0,1,-1,0,0,3,-1,1,0,2,3,0,1,1,-1,-1,130,0,0,0,597,-1,1,0,1,3,1,94,1,-1,0,0,1,0,0,1,0,0,1,-1,-1,2,2,-1,19,642,1
159000,3,166,4,0,0,1,2,0,1,-1,2,0,3,-1,1,0,0,3,0,0,0,56,-1,135,0,0,0,541,-1,1,0,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,5,5,0,0,319,19,673,1
395000,4,154,4,0,1,0,2,0,1,1980,1,1,3,-1,1,0,0,3,0,0,0,-1,-1,290,0,0,0,143,-1,1,1,0,3,1,93,0,-1,1,0,1,0,0,1,0,0,0,-1,-1,0,0,-1,19,149,1
419000,3,232,5,0,0,2,2,0,1,1953,2,1,3,-1,2,0,0,3,0,0,0,-1,-1,580,0,0,0,343,-1,1,1,0,3,1,93,0,-1,2,0,1,0,0,1,0,0,0,-1,-1,2,2,-1,19,149,1
605447,4,128,2,4,0,0,0,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,623,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,9,9,2,2,-1,19,149,1
895000,5,324,4,4,1,2,2,0,1,2003,0,1,3,-1,2,0,0,3,0,0,0,-1,-1,891,0,0,0,152,-1,2,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,0,-1,-1,2,2,-1,23,149,1
576000,4,128,2,3,0,0,0,0,1,-1,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,387,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,13,13,2,2,-1,19,149,1
420000,3,194,4,0,0,2,2,0,1,2004,1,1,3,-1,1,0,0,3,0,0,0,-1,-1,350,0,0,0,170,-1,1,1,0,3,1,93,0,-1,1,0,2,2,0,1,0,2,0,-1,-1,2,2,-1,19,149,1
340000,4,149,7,3,1,2,2,1,0,1977,0,1,4,26,1,0,0,3,0,0,0,300,-1,535,0,2,0,495,-1,0,1,1,3,0,93,0,32,0,1,1,0,0,1,0,1,1,8,-1,0,0,-1,19,149,1
-1,5,542,3,4,0,2,2,0,1,1984,0,1,3,-1,1,0,2,6,0,2,2,-1,32,98420,0,0,0,-1,-1,1,0,1,3,1,93,1,-1,0,1,1,0,0,1,0,2,4,23,128,2,2,-1,19,150,1
189000,3,101,5,3,1,1,2,0,1,1925,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,375,0,0,0,567,-1,0,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,242,19,182,1
569000,5,178,5,4,1,2,2,0,1,1990,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,-1,0,0,0,-1,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,182,1
1649000,4,330,0,4,1,2,2,0,1,2012,0,0,3,-1,2,0,0,5,0,0,0,-1,-1,2380,0,0,0,119,-1,1,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,3,-1,-1,2,2,2786,23,182,1
895000,7,302,3,4,0,2,2,2,1,2005,0,1,3,-1,3,0,0,3,0,1,1,-1,-1,813,0,0,0,0,-1,1,0,1,3,1,94,1,-1,0,0,1,0,0,1,0,3,3,8,18,2,2,-1,23,182,1
699000,5,251,4,4,1,2,2,0,1,1984,0,1,3,-1,1,0,2,3,0,0,0,-1,-1,1436,0,2,0,177,-1,0,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,-1,19,182,1
330000,3,142,5,2,0,1,2,0,1,1918,0,1,3,-1,1,0,1,3,0,0,0,-1,-1,425,0,0,0,463,-1,1,0,1,2,0,92,1,-1,0,0,0,0,0,0,0,0,2,-1,-1,2,2,699,19,182,1
399000,4,139,5,0,1,2,2,0,1,-1,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,688,0,0,0,569,-1,1,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,-1,19,182,1
259000,2,118,5,3,1,2,2,0,1,-1,0,1,3,-1,1,0,0,8,0,0,0,-1,-1,415,0,0,0,1282,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,223,19,182,1
209000,3,97,5,2,1,2,2,0,1,1900,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,245,0,0,0,449,-1,2,0,1,3,0,91,1,-1,0,1,1,0,0,0,0,0,1,-1,-1,2,2,208,19,182,1
850000,4,212,3,4,0,2,2,0,1,1994,0,1,3,-1,1,0,0,5,2,2,2,-1,-1,1191,0,2,0,-1,-1,2,0,2,3,0,93,1,-1,0,0,0,2,0,0,0,1,2,-1,-1,2,2,1368,19,182,1
689000,4,234,4,4,1,2,2,0,1,1986,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,1643,0,0,0,186,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,1986,23,182,1
360000,7,224,4,0,0,2,2,1,1,-1,2,1,3,18,1,1,1,2,0,1,1,-1,-1,1500,2,2,0,322,80,1,0,1,0,0,91,1,-1,2,0,0,1,1,0,0,3,1,-1,-1,2,2,-1,19,149,1
579000,4,163,5,3,1,2,2,0,1,1989,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,3213,0,0,0,297,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,1122,19,182,1
599000,5,235,0,3,0,1,2,2,1,2013,0,1,3,-1,1,0,2,3,0,0,2,-1,-1,407,0,2,0,74,-1,2,0,0,3,0,93,1,-1,2,0,0,0,0,0,0,2,2,-1,14,2,2,-1,19,182,1
1149000,8,396,5,4,1,2,2,0,1,1989,0,0,3,-1,4,0,0,2,0,0,0,-1,-1,-1,0,0,0,297,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,2656,19,182,1
349000,4,145,5,2,1,2,2,0,1,1948,0,1,3,-1,0,0,0,3,0,0,0,-1,-1,579,0,0,0,852,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,0,-1,-1,2,2,624,19,182,1
579000,5,320,4,4,1,2,2,0,1,1978,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,1166,0,0,0,335,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,1703,19,182,1
549000,4,168,4,4,1,2,2,0,1,1957,0,1,3,-1,1,0,0,5,0,0,0,-1,-1,979,0,0,0,257,-1,1,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,0,-1,-1,2,2,860,19,182,1
464000,4,155,3,2,0,2,2,0,1,1979,0,1,3,-1,1,0,0,3,0,1,1,-1,30,592,0,0,0,0,-1,1,0,2,3,1,94,1,-1,2,0,1,0,0,1,0,3,2,12,15,2,2,-1,19,182,1
320000,4,131,5,3,1,1,2,0,1,1955,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,778,0,0,0,999,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,0,-1,-1,2,2,562,19,182,1
720000,4,320,3,3,0,1,2,0,1,2021,0,1,3,-1,2,0,0,5,0,0,1,-1,-1,505,0,0,0,-1,-1,1,0,1,3,1,94,1,-1,0,1,1,0,0,1,0,3,3,10,10,2,2,-1,23,182,1
519000,6,215,5,4,1,2,2,0,1,1965,0,1,3,-1,2,0,0,2,0,0,0,-1,-1,-1,0,0,0,383,-1,0,0,1,3,0,91,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,1065,19,182,1
599000,4,311,4,4,1,2,2,0,1,1965,0,1,3,-1,2,0,0,3,0,0,0,-1,-1,536,0,2,0,142,-1,0,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,182,1
525000,5,275,5,4,1,2,2,0,1,1978,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,1267,0,0,0,305,-1,0,0,1,3,0,94,1,46,0,1,1,0,0,0,0,0,0,19,-1,2,2,1606,19,182,1
599000,5,233,5,3,1,2,2,0,1,1989,0,0,3,-1,2,0,0,2,0,0,0,-1,-1,2154,0,0,0,304,-1,0,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,1534,19,182,1
598000,4,150,4,4,1,2,2,0,1,1958,0,1,3,-1,1,0,0,2,0,0,0,-1,-1,1525,0,0,0,540,-1,1,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,182,1
524500,5,175,2,4,0,2,2,0,1,2024,0,0,3,-1,0,0,2,5,2,0,0,-1,-1,433,0,2,0,99,-1,1,0,0,3,0,93,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,182,1
521500,5,175,2,4,0,2,2,0,1,2024,0,0,3,-1,0,0,2,5,2,0,0,-1,-1,421,0,2,0,99,-1,1,0,0,3,0,93,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,182,1
514500,4,169,2,4,0,2,2,0,1,2024,0,0,3,-1,0,0,2,5,2,0,0,-1,-1,424,0,2,0,99,-1,1,0,0,3,0,93,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,182,1
529500,5,187,2,4,0,2,2,0,1,2025,0,1,3,-1,0,0,2,5,2,0,0,-1,-1,420,0,2,0,99,-1,1,0,0,3,0,93,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,182,1
265000,4,150,5,2,1,1,2,0,3,-1,2,1,3,1,1,0,1,3,0,0,1,160,-1,281,2,2,0,387,-1,0,0,1,3,0,94,1,28,2,0,0,1,1,0,0,2,1,5,5,2,2,-1,19,152,1
425000,5,120,5,3,1,1,2,0,1,1967,2,1,3,6,2,0,1,2,0,0,1,165,-1,319,1,2,0,563,-1,1,0,1,3,0,94,1,29,0,0,0,1,1,0,0,0,2,6,11,2,2,-1,19,152,1
365000,4,159,3,2,0,1,2,0,1,1971,0,1,3,-1,1,0,0,3,0,1,1,-1,-1,197,0,0,0,223,-1,1,0,1,3,1,94,1,-1,0,1,1,0,0,1,0,3,1,-1,-1,2,2,-1,19,152,1
495000,4,145,5,3,1,1,1,0,1,1961,0,1,3,9,1,0,1,3,0,0,1,-1,-1,440,2,2,0,572,-1,1,0,1,3,0,94,1,28,2,0,0,1,1,0,0,0,1,7,13,2,2,-1,19,152,1
725000,5,243,4,4,1,1,2,0,1,1987,0,1,3,-1,1,0,0,1,0,0,0,991,-1,1232,0,0,0,492,-1,0,0,0,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,23,152,1
569000,5,221,4,4,1,1,2,0,1,1980,0,1,3,-1,1,0,0,5,0,0,0,579,-1,821,0,0,0,287,-1,0,0,0,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,11,-1,2,2,-1,23,152,1
479200,5,162,0,2,1,2,2,0,1,2009,0,1,3,7,1,0,1,3,0,0,2,72,-1,156,2,2,0,159,-1,1,0,1,3,0,94,1,30,2,0,0,1,1,0,0,0,2,6,6,2,2,1047,19,152,1
961700,5,237,0,4,1,2,2,2,1,1993,0,1,3,13,2,0,2,3,0,0,1,350,22,763,2,2,0,213,-1,0,0,1,3,0,92,1,38,0,0,0,1,1,0,0,0,2,9,18,2,2,1373,23,152,1
299000,5,203,4,2,1,2,2,0,1,1969,0,0,3,-1,1,0,0,3,0,0,0,194,12,300,0,2,0,286,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,1,6,-1,2,2,-1,19,152,1
446000,4,165,2,3,1,2,2,0,1,2024,0,0,3,-1,1,0,2,6,0,0,0,-1,7,176,0,2,0,-1,-1,2,0,1,3,0,91,1,-1,2,1,1,0,0,0,0,3,2,-1,-1,2,2,-1,19,152,1
459000,3,219,5,4,1,2,2,0,1,1975,0,1,3,-1,1,0,0,2,0,0,0,874,-1,1009,0,0,0,-1,334,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,1,9,-1,2,2,-1,19,152,1
1038000,5,364,3,4,0,2,2,0,1,1997,0,1,3,-1,1,0,0,2,0,0,0,-1,-1,4985,0,2,0,290,-1,2,0,0,3,0,93,1,-1,2,0,0,0,0,0,0,0,2,-1,-1,2,2,2385,19,152,1
289000,4,130,3,2,0,1,2,0,1,1975,0,1,3,-1,1,0,0,3,0,1,1,-1,-1,160,0,0,0,288,-1,1,0,1,3,1,94,1,-1,2,2,1,0,0,1,0,2,2,-1,-1,2,2,-1,19,152,1
419000,4,136,1,2,1,2,2,0,0,-1,2,0,3,12,1,0,1,3,0,0,1,14,-1,76,1,2,0,152,-1,2,0,2,3,0,94,1,24,0,0,0,1,1,0,0,0,2,5,6,2,2,-1,19,152,1
997000,6,346,0,4,1,1,2,0,1,1974,2,1,3,15,3,0,2,2,0,0,2,-1,-1,2128,2,2,2,220,-1,0,0,1,3,0,94,1,48,0,0,0,1,1,0,0,0,2,14,34,2,2,1430,23,152,1
575000,4,284,3,3,0,1,2,0,1,1979,0,1,3,-1,3,0,2,6,0,2,1,-1,-1,457,0,0,0,179,-1,1,0,1,3,1,18,1,-1,0,0,1,0,0,1,0,0,3,-1,-1,2,2,-1,19,152,1
640000,5,226,5,4,1,1,2,0,0,1985,0,1,3,15,1,0,1,1,0,0,1,1660,-1,1805,2,2,0,358,-1,1,0,1,3,0,94,1,50,2,0,0,1,1,0,0,0,2,12,19,2,2,1717,23,152,1
599000,4,253,0,4,1,2,2,0,1,1965,0,1,3,-1,1,0,0,5,0,0,0,613,-1,853,0,2,0,113,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,25,-1,2,2,-1,19,148,1
997000,6,283,4,4,1,2,2,0,4,1974,0,1,3,-1,3,0,2,2,0,0,0,1700,-1,2128,0,2,0,266,-1,1,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,18,-1,2,2,1430,19,152,1
399500,4,120,0,3,0,0,2,1,4,-1,0,0,3,15,1,0,2,5,0,2,0,30,-1,110,2,2,0,71,-1,2,0,1,3,0,93,0,18,2,0,1,0,0,1,0,2,3,-1,-1,1,1,-1,19,148,1
549000,3,148,4,4,0,2,2,1,0,1999,0,1,4,15,1,0,0,3,0,0,2,1824,-1,2008,2,2,0,354,-1,1,2,2,3,0,94,0,46,0,0,1,0,0,2,0,0,2,16,16,0,1,808,19,148,1
425000,3,124,3,4,0,2,2,0,1,1957,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,780,0,2,0,323,-1,2,0,0,3,0,93,1,-1,2,0,0,0,0,0,0,0,2,-1,-1,2,2,635,19,148,1
535000,4,228,0,2,1,2,2,2,1,1980,0,1,3,-1,1,0,2,3,0,0,0,164,20,261,0,2,0,169,-1,2,0,1,3,0,93,1,-1,0,1,1,0,0,0,0,0,2,7,-1,2,2,803,19,148,1
549000,4,216,0,4,1,2,2,0,1,1975,0,1,3,-1,1,0,0,3,0,0,0,240,20,590,0,2,0,242,-1,2,0,1,3,0,93,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,976,19,148,1
799000,7,414,5,4,1,2,2,0,1,1971,0,1,3,-1,2,0,0,2,0,0,0,43000,160,43700,0,0,0,728,-1,0,0,2,3,0,94,1,-1,2,1,1,0,0,0,0,0,3,25,-1,2,2,-1,19,148,1
665000,5,267,4,4,1,2,2,0,1,1986,0,1,3,-1,1,0,0,3,0,0,0,340,20,1024,0,2,0,170,-1,0,0,1,3,0,93,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,1,148,1
480715,4,179,2,3,1,2,2,0,1,2023,0,1,3,-1,1,0,0,5,0,0,0,218,15,391,0,2,0,-1,-1,2,0,1,3,0,91,1,43,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,148,1
1275000,5,224,0,4,0,2,2,1,1,1976,0,0,3,11,1,0,2,2,0,2,2,17400,40,17821,0,2,0,183,-1,2,1,2,3,0,94,0,42,2,0,1,0,0,1,0,2,3,12,12,0,0,1320,19,148,1
825000,6,480,4,4,1,2,2,0,1,1875,0,1,3,-1,2,0,0,2,0,0,0,1200,50,2645,0,2,0,268,-1,0,0,1,3,0,94,1,50,2,1,1,0,0,0,0,0,3,-1,-1,2,2,-1,5,148,1
499000,5,172,2,3,0,2,2,1,1,-1,1,1,3,-1,0,0,2,5,2,0,0,-1,-1,499,0,2,0,99,-1,1,0,0,3,0,93,1,-1,1,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,148,1
498000,4,129,3,2,0,1,2,0,1,1995,0,1,3,-1,1,0,0,3,0,1,1,-1,-1,1700,0,0,0,0,-1,1,0,1,3,1,93,1,-1,0,0,1,0,0,1,0,1,2,14,27,2,2,-1,19,148,1
499000,5,172,2,3,0,2,2,1,1,-1,1,1,3,-1,0,0,2,5,2,0,0,-1,-1,485,0,2,0,99,-1,1,0,0,3,0,93,1,-1,1,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,148,1
459000,4,179,2,3,1,2,2,0,4,2023,0,1,3,-1,1,0,0,5,0,0,0,334,15,502,0,2,0,-1,-1,2,0,1,3,0,91,1,43,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,148,1
504000,5,172,2,3,0,2,2,1,1,-1,1,0,3,-1,0,0,2,5,2,0,0,-1,-1,637,0,2,0,99,-1,1,0,0,3,0,93,1,-1,1,0,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,148,1
1450000,8,620,0,3,0,1,2,1,1,1991,0,1,3,-1,4,0,0,5,0,0,0,240,-1,676,0,2,0,-1,-1,1,0,1,3,0,94,0,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,-1,15,148,1
399000,4,147,4,2,1,2,2,0,1,1875,0,0,3,-1,1,0,2,3,0,0,0,38,-1,117,0,2,0,83,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,169,1
629000,3,221,5,4,0,2,2,0,1,1979,2,1,3,23,1,0,0,2,0,0,0,-1,-1,2801,0,0,0,570,-1,0,0,0,3,0,93,1,50,2,0,0,0,0,0,0,3,2,17,29,2,2,1279,19,169,1
265000,3,68,4,3,1,1,2,0,1,-1,0,0,3,-1,1,0,0,3,0,0,0,-1,-1,111,0,2,0,178,-1,2,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,329,19,169,1
288000,3,130,4,2,1,2,1,0,1,1950,0,0,3,-1,1,0,0,1,0,0,0,-1,-1,110,0,2,0,455,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,2,-1,-1,2,2,267,19,169,1
365000,4,-1,3,2,0,2,2,0,1,-1,0,1,3,-1,2,0,0,5,0,0,2,-1,-1,-1,0,0,0,274,-1,1,0,1,3,1,94,1,-1,0,1,1,0,0,1,0,0,2,5,5,2,2,-1,19,169,1
475000,4,218,3,0,0,1,2,0,1,1972,0,1,3,-1,0,0,0,5,0,0,0,-1,-1,794,0,0,0,415,-1,1,0,0,3,0,93,1,-1,0,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,169,1
2000000,5,274,4,4,1,2,2,0,1,1995,0,0,3,-1,3,0,0,3,0,0,0,860,-1,20800,0,2,0,188,-1,1,0,1,3,0,92,1,-1,2,1,1,0,0,0,0,0,3,29,-1,2,2,-1,19,169,1
349000,4,135,0,2,0,2,2,0,4,1918,2,0,3,18,1,0,0,3,0,2,0,-1,-1,125,0,0,0,165,-1,2,1,1,3,0,94,0,29,2,0,0,0,0,2,0,0,2,-1,-1,1,1,-1,19,169,1
579000,4,172,3,3,0,2,2,0,1,1953,0,0,3,-1,2,0,0,3,0,1,1,-1,-1,420,0,0,0,0,-1,1,0,1,3,1,94,1,-1,0,1,1,0,0,1,0,3,2,6,9,2,2,-1,19,183,1
680540,4,176,2,4,0,0,2,0,1,-1,0,1,3,-1,2,0,0,5,0,0,0,-1,-1,534,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,169,1
695000,4,180,2,2,2,2,2,0,1,2019,0,0,3,-1,2,0,0,5,0,0,0,58,-1,174,0,2,0,56,-1,2,0,1,3,0,94,1,47,2,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,169,1
469000,9,405,3,0,1,2,2,0,1,-1,0,0,3,11,0,0,1,3,0,0,1,46,117,304,2,2,0,363,-1,2,0,1,3,0,94,1,39,2,0,0,1,1,0,0,3,3,10,10,2,2,1551,19,169,1
890000,5,340,4,4,1,2,2,0,1,1981,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,2672,0,0,0,270,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,16,-1,2,2,3854,23,183,1
553540,5,206,2,3,0,0,0,0,1,-1,0,1,3,-1,2,0,0,5,0,0,0,-1,-1,369,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,9,9,2,2,-1,19,183,1
452717,4,162,2,3,0,0,0,0,1,-1,0,0,3,-1,2,0,0,5,0,0,0,-1,-1,241,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,169,1
2395000,6,703,3,0,1,2,2,0,1,-1,0,0,3,-1,2,0,0,3,0,0,0,-1,-1,9053,0,0,0,576,-1,0,0,1,0,0,92,1,-1,0,1,1,0,0,0,0,0,3,-1,-1,2,2,1943,13,183,1
519654,4,132,2,3,0,0,0,0,1,-1,0,0,3,-1,1,0,0,5,0,0,0,-1,-1,369,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,183,1
459000,4,179,2,3,1,2,2,0,1,2023,0,0,3,-1,1,0,0,5,0,0,0,334,15,502,0,2,0,-1,-1,2,0,1,3,0,91,1,43,0,1,1,0,0,0,0,0,2,-1,-1,2,2,-1,19,148,1
675000,7,361,4,4,1,2,2,0,1,1972,0,1,3,-1,2,0,0,3,0,0,0,-1,58,2051,0,0,0,235,-1,0,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,0,-1,-1,2,2,3629,23,183,1
385000,4,118,3,2,0,2,2,0,1,1930,0,0,3,-1,1,0,0,3,0,1,1,-1,19,203,0,0,0,0,-1,1,0,1,3,1,94,1,-1,0,1,1,0,0,1,0,0,3,6,6,2,2,-1,19,183,1
1349000,5,290,4,0,1,1,2,0,1,1974,0,0,3,-1,2,0,0,2,0,0,0,-1,-1,2076,0,2,0,239,-1,1,0,1,3,0,92,1,-1,0,1,1,0,0,0,0,0,3,21,-1,2,2,4105,23,183,1
449000,4,148,4,3,1,2,2,0,1,1958,0,1,3,-1,1,0,0,3,0,0,0,-1,-1,890,0,0,0,361,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,2,-1,-1,2,2,662,19,183,1
549000,4,142,4,4,1,2,2,0,1,1968,0,1,3,-1,1,0,0,2,0,0,0,-1,-1,906,0,2,0,588,-1,0,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,1,-1,-1,2,2,-1,19,180,1
400936,4,174,3,2,0,0,2,0,1,-1,0,0,3,-1,0,2,2,6,2,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,93,0,-1,2,1,0,0,0,0,0,0,0,-1,-1,2,2,-1,19,185,1
935000,5,375,4,4,1,2,2,0,1,1965,0,1,3,-1,2,0,2,6,0,0,0,-1,-1,4279,0,2,0,102,-1,1,0,1,3,0,94,1,-1,2,1,1,0,0,0,0,0,3,16,-1,2,2,2914,23,180,1
847000,7,443,2,4,1,2,2,0,1,2023,0,1,3,-1,2,0,0,5,0,0,0,1000,18,1490,0,2,0,10,-1,2,0,1,3,0,94,1,60,2,1,1,0,0,0,0,0,3,-1,-1,2,2,-1,23,126,1
695000,6,286,4,4,1,2,2,0,1,1995,0,1,3,-1,2,0,0,3,0,0,0,700,25,1141,0,2,0,164,-1,2,0,1,3,0,94,1,-1,0,1,1,0,0,0,0,0,3,-1,-1,2,2,-1,19,126,1
542979,4,176,2,4,0,0,0,0,1,-1,0,1,3,-1,2,0,0,5,0,0,0,-1,-1,741,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,7,7,2,2,-1,19,126,1
476174,5,206,2,3,0,0,0,0,1,-1,0,1,3,-1,2,0,0,5,0,0,0,-1,-1,503,0,0,2,-1,-1,1,0,0,0,0,93,0,-1,0,1,0,0,0,0,0,0,2,9,9,2,2,-1,19,126,1
545000,7,403,3,4,1,2,2,0,1,1980,0,1,3,-1,2,0,0,3,0,0,0,-1,-1,1084,0,0,0,290,-1,0,0,0,3,0,93,1,-1,2,1,1,0,0,0,0,0,3,-1,-1,2,2,-1,19,126,1
1450000,6,345,0,4,1,2,2,2,1,2003,0,1,3,-1,2,0,0,5,0,0,0,-1,30,-1,0,0,0,120,-1,2,0,1,3,0,94,1,26,2,1,1,0,0,0,0,0,4,14,-1,2,2,-1,23,126,1
